StartRange,EndRange,ISOCode,SrcGrpID
3236425216,3236427519,US,7
3236427520,3236427775,CA,5
3236427776,3236428031,NZ,4
3236428800,3236429311,US,7
3236430080,3236432639,US,7
3236433920,3236438015,US,7
3236438016,3236446207,AU,4
3236446208,3236462591,US,7
3236462592,3236470783,AU,4
3236495360,3236560895,US,7
3236561152,3236566783,US,7
3236566784,3236567039,CA,5
3236567040,3236568831,US,7
3236569856,3236570367,US,7
3236571392,3236575743,US,7
3236575744,3236575999,JP,2
3236576000,3236581119,US,7
3236583680,3236585983,US,7
3236585984,3236586495,CA,5
3236586496,3236587775,US,7
3236588032,3236589823,US,7
3236590080,3236591103,US,7
3236592128,3236601343,US,7
3236601600,3236604671,US,7
3236604672,3236604927,CA,5
3236604928,3236610047,US,7
3236610304,3236611071,US,7
3236612096,3236612607,US,7
3236613376,3236617471,US,7
3236617728,3236617983,US,7
3236617984,3236619775,CA,5
3236619776,3236620031,US,7
3236620032,3236620287,AU,4
3236620288,3236623615,US,7
3236623616,3236623871,AU,4
3236623872,3236625919,US,7
3236625920,3236626175,CA,5
3236626432,3236642815,US,7
3236692224,3236694271,US,7
3236696064,3236698623,US,7
3236700160,3236708351,US,7
3236757504,3236765695,CA,5
3236765696,3236790271,US,7
3236823296,3236825855,AU,4
3236827136,3236829183,US,7
3236831232,3236855807,US,7
3236888576,3236958207,US,7
3236958208,3236962303,AU,4
3236962304,3236966143,US,7
3236970496,3236978687,US,7
3236986880,3236991999,US,7
3237019648,3237021695,US,7
3237023744,3237031935,US,7
3237085184,3237155839,US,7
3237155840,3237156863,AU,4
3237158912,3237159167,US,7
3237160192,3237160703,US,7
3237183488,3237205247,US,7
3237216256,3237281791,JP,2
3237282560,3237284607,US,7
3237284608,3237284863,AU,4
3237284864,3237285119,US,7
3237285120,3237285631,AU,4
3237285632,3237287935,US,7
3237287936,3237288191,CA,5
3237288192,3237289471,US,7
3237289728,3237290495,US,7
3237290496,3237291007,AU,4
3237291008,3237291263,NZ,4
3237291264,3237294847,US,7
3237294848,3237295103,CA,5
3237295104,3237296639,US,7
3237296640,3237297151,SG,3
3237297152,3237297407,CL,1
3237297408,3237300479,US,7
3237300480,3237302527,NZ,4
3237302528,3237305087,US,7
3237305088,3237305343,CA,5
3237305344,3237305855,US,7
3237305856,3237306111,NZ,4
3237306112,3237308671,US,7
3237308672,3237310719,AU,4
3237310720,3237311999,US,7
3237312256,3237312767,US,7
3237312768,3237313023,BO,1
3237313024,3237317631,US,7
3237317888,3237319679,US,7
3237319936,3237320703,US,7
3237320704,3237320959,UA,1
3237320960,3237321471,US,7
3237321472,3237321727,HK,3
3237321728,3237321983,US,7
3237323264,3237325055,US,7
3237325056,3237325311,PL,1
3237325312,3237325823,US,7
3237325824,3237326079,CA,5
3237326080,3237328127,US,7
3237328384,3237328639,US,7
3237328640,3237328895,CA,5
3237328896,3237329151,US,7
3237329152,3237329407,NZ,4
3237329408,3237330943,US,7
3237330944,3237331199,AU,4
3237331456,3237331967,US,7
3237331968,3237332223,HK,3
3237332224,3237335039,US,7
3237335040,3237335295,HK,3
3237335296,3237335551,US,7
3237335552,3237337599,AU,4
3237337600,3237337855,US,7
3237337856,3237338111,AU,4
3237338112,3237338367,NZ,4
3237338368,3237339391,US,7
3237339392,3237339647,GB,6
3237339648,3237340159,US,7
3237340160,3237340415,CA,5
3237340416,3237345535,US,7
3237345536,3237346303,KR,2
3237346304,3237347071,US,7
3237347328,3237412863,US,7
3237413120,3237415679,GB,6
3237416960,3237437439,US,7
3237445632,3237478399,US,7
3237478400,3237511167,LK,3
3237511168,3237543935,US,7
3237544192,3237548031,US,7
3237548032,3237552127,KR,2
3237552128,3237557247,US,7
3237609472,3237613567,US,7
3237615104,3237615615,US,7
3237615616,3237616895,CA,5
3237617152,3237658623,US,7
3237675264,3237681663,US,7
3237681664,3237682943,CA,5
3237682944,3237684991,US,7
3237684992,3237685247,CL,1
3237685248,3237688319,US,7
3237688320,3237689343,CA,5
3237689344,3237690623,US,7
3237690624,3237691903,SA,1
3237691904,3237698303,US,7
3237698304,3237698559,CA,5
3237698560,3237701631,US,7
3237702400,3237707775,US,7
3237708032,3237712895,US,7
3237712896,3237713151,AU,4
3237713152,3237716991,US,7
3237716992,3237717247,CA,5
3237717248,3237717503,US,7
3237717504,3237717759,CA,5
3237717760,3237724927,US,7
3237724928,3237725183,AU,4
3237725184,3237725439,CA,5
3237725440,3237725695,US,7
3237726464,3237726719,AU,4
3237726976,3237727231,US,7
3237727232,3237728255,AU,4
3237728256,3237732863,US,7
3237732864,3237733119,DE,9
3237733120,3237733631,TH,3
3237733632,3237733887,AU,4
3237733888,3237734143,NZ,4
3237734144,3237734399,CA,5
3237734400,3237735679,US,7
3237740544,3237773311,US,7
3237806336,3237857535,US,7
3237871616,3237887999,US,7
3238002688,3238006783,NL,1
3238006784,3238007039,GB,6
3238007040,3238010879,NL,1
3238010880,3238017023,CH,1
3238017024,3238018303,DK,1
3238018560,3238019071,CH,1
3238019072,3238035455,PL,1
3238035456,3238060031,FR,8
3238060032,3238060287,CH,1
3238060544,3238060799,HU,1
3238060800,3238061311,UA,1
3238061312,3238061567,GB,6
3238061568,3238061823,AT,1
3238061824,3238062079,CZ,1
3238062080,3238062591,CH,1
3238062592,3238062847,GB,6
3238062848,3238063103,SE,1
3238063104,3238063359,PL,1
3238063360,3238063615,CH,1
3238063616,3238063871,IT,11
3238063872,3238064127,GB,6
3238064128,3238064383,UA,1
3238064384,3238064639,ES,10
3238064640,3238064895,PL,1
3238064896,3238065151,DK,1
3238065152,3238065407,SI,1
3238065408,3238065663,FR,8
3238065664,3238065919,DE,9
3238065920,3238066175,UA,1
3238066176,3238066431,DE,9
3238066432,3238066687,GB,6
3238066688,3238066943,DE,9
3238066944,3238067199,LT,1
3238067200,3238067455,NO,1
3238067456,3238067711,SE,1
3238067712,3238067967,AT,1
3238067968,3238068223,GB,6
3238068224,3238133759,IE,1
3238133760,3238199295,SI,1
3238199296,3238201599,DK,1
3238201600,3238202367,US,7
3238202368,3238239679,DK,1
3238239680,3238239711,NL,1
3238239712,3238264831,DK,1
3238264832,3238330367,IS,1
3238330368,3238337023,CH,1
3238337024,3238337535,LI,1
3238337536,3238395903,CH,1
3238395904,3238461439,HU,1
3238461440,3238502399,DE,9
3238502400,3238504447,RU,13
3238504448,3238526975,DE,9
3238526976,3238592511,CH,1
3238592512,3238592767,GB,6
3238594560,3238595583,BE,1
3238595584,3238595839,SI,1
3238595840,3238596607,GB,6
3238596608,3238599167,DK,1
3238599168,3238600703,HU,1
3238600704,3238604799,DE,9
3238604800,3238606335,NL,1
3238606336,3238606591,SE,1
3238606592,3238607359,NL,1
3238607360,3238607871,SE,1
3238607872,3238608895,NL,1
3238621184,3238621439,FI,1
3238621440,3238621695,FR,8
3238621696,3238621951,IT,11
3238621952,3238622207,NL,1
3238622208,3238622463,NO,1
3238622464,3238622719,SE,1
3238622720,3238622975,DK,1
3238622976,3238623231,GB,6
3238623488,3238623743,PL,1
3238623744,3238623999,CH,1
3238624000,3238624255,PL,1
3238624256,3238625279,HU,1
3238630400,3238630655,GR,1
3238630656,3238632959,GB,6
3238632960,3238633215,UA,1
3238633216,3238657791,DK,1
3238657792,3238658047,AT,1
3238658048,3238801279,SE,1
3238801280,3238801343,GB,6
3238801344,3239051263,SE,1
3239051264,3239051519,CH,1
3239051520,3239062271,DE,9
3239062272,3239062527,ES,10
3239062528,3239062783,CH,1
3239062784,3239063551,UA,1
3239063552,3239075839,DE,9
3239075840,3239076095,MT,1
3239076096,3239076351,SE,1
3239076352,3239076607,DE,9
3239076608,3239076863,PL,1
3239076864,3239077119,NL,1
3239077120,3239077375,UA,1
3239077376,3239077631,BG,1
3239077632,3239077887,PT,1
3239077888,3239078143,CZ,1
3239078144,3239078399,UA,1
3239078400,3239078655,RU,13
3239078656,3239078911,PL,1
3239078912,3239079167,GB,6
3239079168,3239079423,SI,1
3239079424,3239079679,FR,8
3239079680,3239079935,MD,1
3239079936,3239088127,DE,9
3239088128,3239088639,GB,6
3239088640,3239088895,DK,1
3239088896,3239089151,IL,1
3239089152,3239089407,RO,1
3239089408,3239089919,GB,6
3239089920,3239090175,DE,9
3239090176,3239090431,RO,1
3239090432,3239090687,ES,10
3239090688,3239090943,NL,1
3239090944,3239091199,AT,1
3239091200,3239091455,FR,8
3239091456,3239091711,BG,1
3239091712,3239091967,UA,1
3239091968,3239092223,FR,8
3239092224,3239104511,DE,9
3239104512,3239105279,RU,13
3239105280,3239105535,CH,1
3239105536,3239105791,DE,9
3239105792,3239106047,RO,1
3239106048,3239106559,AT,1
3239106560,3239106815,ES,10
3239106816,3239107071,CH,1
3239107072,3239107327,RO,1
3239107328,3239107583,GR,1
3239107584,3239107839,CH,1
3239107840,3239108095,RO,1
3239108096,3239109887,DE,9
3239109888,3239110143,PL,1
3239110144,3239110655,DE,9
3239110656,3239110911,PL,1
3239110912,3239111167,UA,1
3239111168,3239111423,NL,1
3239111424,3239111679,DE,9
3239111936,3239112191,AT,1
3239112192,3239112447,UA,1
3239112448,3239112959,PL,1
3239113216,3239113471,DE,9
3239113472,3239113727,ES,10
3239113728,3239113983,AT,1
3239113984,3239114239,DE,9
3239114240,3239114495,BG,1
3239114496,3239114751,UA,1
3239114752,3239116543,DE,9
3239116544,3239116799,PL,1
3239116800,3239117055,PT,1
3239117312,3239119871,DE,9
3239120128,3239120383,CZ,1
3239120384,3239120639,PL,1
3239120640,3239120895,FR,8
3239120896,3239127039,DE,9
3239127040,3239127295,PT,1
3239127296,3239127551,PL,1
3239127552,3239127807,IL,1
3239127808,3239128063,DE,9
3239128064,3239128319,AT,1
3239128320,3239128575,IT,11
3239128576,3239128831,UA,1
3239128832,3239129087,CZ,1
3239129088,3239130111,DE,9
3239130112,3239130367,RU,13
3239130368,3239130623,JO,1
3239130624,3239131135,PL,1
3239131136,3239133183,DE,9
3239133184,3239133439,CH,1
3239133440,3239133951,GB,6
3239133952,3239134207,SE,1
3239134208,3239134463,IL,1
3239134464,3239134719,UA,1
3239134720,3239134975,RO,1
3239134976,3239135231,PL,1
3239135232,3239135487,SE,1
3239135488,3239135743,FR,8
3239135744,3239135999,IL,1
3239136000,3239136255,UA,1
3239136512,3239136767,DE,9
3239136768,3239137023,MD,1
3239137024,3239137279,LI,1
3239137280,3239138303,DE,9
3239138304,3239138559,PL,1
3239138560,3239138815,CH,1
3239138816,3239160319,DE,9
3239160320,3239160575,RU,13
3239160576,3239160831,DE,9
3239160832,3239161087,PL,1
3239161088,3239161343,BY,1
3239161344,3239161599,UA,1
3239161600,3239161855,HU,1
3239161856,3239162623,DE,9
3239162624,3239162879,BE,1
3239162880,3239163903,DE,9
3239164160,3239164671,DE,9
3239164672,3239164927,GB,6
3239164928,3239165183,DK,1
3239165184,3239165951,DE,9
3239165952,3239166207,FR,8
3239166208,3239166463,DE,9
3239166464,3239166719,CH,1
3239166720,3239166975,RO,1
3239166976,3239167231,FR,8
3239167232,3239167487,DE,9
3239167488,3239167743,FR,8
3239167744,3239168511,CH,1
3239168512,3239168767,SE,1
3239168768,3239169023,PL,1
3239169024,3239169535,DE,9
3239169536,3239169791,DK,1
3239169792,3239170047,SE,1
3239170048,3239170303,UA,1
3239170304,3239170559,AT,1
3239170560,3239170815,GB,6
3239170816,3239171071,SE,1
3239171072,3239171327,PL,1
3239171328,3239171583,UA,1
3239171584,3239171839,PL,1
3239171840,3239172095,CM,1
3239172096,3239172607,UA,1
3239172608,3239172863,SE,1
3239172864,3239173119,DE,9
3239173120,3239173375,RO,1
3239173376,3239173631,DE,9
3239173632,3239173887,AT,1
3239173888,3239174143,PL,1
3239174144,3239174399,DE,9
3239174400,3239174655,FR,8
3239174656,3239174911,UA,1
3239174912,3239175167,SI,1
3239175168,3239175423,UA,1
3239175424,3239175679,BG,1
3239175680,3239175935,DE,9
3239175936,3239176191,FI,1
3239176192,3239180287,DE,9
3239181312,3239181567,AT,1
3239181568,3239181823,UA,1
3239181824,3239264255,DE,9
3239264256,3239264767,NO,1
3239264768,3239266303,RU,13
3239266304,3239266815,PL,1
3239266816,3239267327,UA,1
3239267328,3239267839,FR,8
3239267840,3239268351,DE,9
3239268352,3239268863,SE,1
3239268864,3239269375,RU,13
3239269376,3239270399,UA,1
3239270400,3239270911,GB,6
3239270912,3239271423,SA,1
3239271424,3239271935,AT,1
3239271936,3239272447,DK,1
3239272448,3239272959,UA,1
3239272960,3239273471,GB,6
3239273472,3239273983,UA,1
3239273984,3239274495,RU,13
3239274496,3239275007,PL,1
3239275008,3239275519,ES,10
3239275520,3239276543,UA,1
3239276544,3239277055,LU,1
3239277056,3239277567,DE,9
3239278080,3239278591,UA,1
3239279104,3239280127,PL,1
3239280128,3239280639,RU,13
3239280640,3239281663,IR,1
3239281664,3239282687,UA,1
3239282688,3239283711,DE,9
3239283712,3239285759,PL,1
3239285760,3239286783,KW,1
3239286784,3239287807,UA,1
3239287808,3239288831,GB,6
3239288832,3239289855,DE,9
3239289856,3239290879,PL,1
3239290880,3239291903,GB,6
3239291904,3239292927,BG,1
3239293952,3239294975,DE,9
3239294976,3239295999,UA,1
3239296000,3239297023,SA,1
3239297024,3239298047,RO,1
3239298048,3239299071,GB,6
3239299072,3239301119,UA,1
3239301120,3239302143,FR,8
3239302144,3239303167,PL,1
3239303168,3239304191,FR,8
3239304192,3239305215,SI,1
3239305216,3239306239,NL,1
3239306240,3239307263,UA,1
3239307264,3239308287,EG,1
3239308288,3239309311,DE,9
3239309312,3239311359,UA,1
3239311360,3239312383,FR,8
3239312384,3239313407,UA,1
3239313408,3239445759,DE,9
3239445760,3239446015,PL,1
3239446016,3239446271,RU,13
3239446272,3239446527,FR,8
3239446528,3239451647,DE,9
3239451648,3239451903,NO,1
3239451904,3239452159,DE,9
3239452160,3239452415,CY,1
3239452416,3239452671,HR,1
3239452672,3239464959,DE,9
3239464960,3239465215,IL,1
3239465216,3239465471,HR,1
3239465472,3239465727,AT,1
3239465728,3239465983,PL,1
3239465984,3239466239,UA,1
3239466240,3239466495,AT,1
3239466496,3239466751,FI,1
3239466752,3239467007,GB,6
3239467008,3239467263,RU,13
3239467264,3239467519,GB,6
3239467520,3239467775,IT,11
3239467776,3239468031,PL,1
3239468032,3239468287,FR,8
3239468288,3239468543,RO,1
3239468544,3239468799,NO,1
3239468800,3239469055,RO,1
3239469056,3239470591,DE,9
3239470592,3239470847,DK,1
3239470848,3239471103,BG,1
3239471104,3239471871,DE,9
3239471872,3239472127,FR,8
3239472128,3239474943,DE,9
3239474944,3239475199,ES,10
3239475200,3239479295,DE,9
3239479552,3239479807,DE,9
3239479808,3239480063,UA,1
3239480064,3239480319,FR,8
3239480320,3239480575,UA,1
3239480576,3239480831,RO,1
3239480832,3239481087,CH,1
3239481088,3239481343,FR,8
3239481344,3239486719,DE,9
3239486720,3239486975,ES,10
3239486976,3239487487,DE,9
3239487488,3239487743,GB,6
3239487744,3239487999,PL,1
3239488000,3239488255,AT,1
3239488256,3239488511,CH,1
3239488512,3239488767,KW,1
3239488768,3239489023,RO,1
3239489024,3239489279,RU,13
3239489280,3239489535,PL,1
3239489536,3239501823,DE,9
3239501824,3239505919,BE,1
3239505920,3239506431,DE,9
3239506432,3239506687,RU,13
3239506688,3239507455,GB,6
3239507456,3239507967,DE,9
3239507968,3239508223,BG,1
3239508224,3239508479,SA,1
3239508480,3239508735,NO,1
3239508736,3239508991,DE,9
3239508992,3239509247,PL,1
3239509248,3239510015,DE,9
3239510016,3239510271,UA,1
3239510272,3239522303,DE,9
3239522304,3239522559,PL,1
3239522560,3239522815,SI,1
3239522816,3239523071,LT,1
3239523072,3239523327,PL,1
3239523328,3239523583,BG,1
3239523584,3239523839,UA,1
3239523840,3239524095,PL,1
3239524096,3239524351,SE,1
3239524352,3239524607,DE,9
3239524608,3239524863,SE,1
3239524864,3239525119,UA,1
3239525120,3239525375,LT,1
3239525376,3239525631,UA,1
3239525632,3239525887,PL,1
3239525888,3239526143,SI,1
3239526144,3239526399,PL,1
3239526400,3239538943,DE,9
3239538944,3239539199,NL,1
3239539200,3239539455,IT,11
3239539456,3239539711,BE,1
3239539712,3239539967,GB,6
3239539968,3239540223,SE,1
3239540224,3239540479,GR,1
3239540480,3239540735,DE,9
3239540736,3239540991,GB,6
3239540992,3239541247,FR,8
3239541248,3239541503,UA,1
3239541504,3239541759,FR,8
3239541760,3239542015,GB,6
3239542016,3239542271,PL,1
3239542272,3239542527,GB,6
3239542528,3239542783,FR,8
3239542784,3239544831,DE,9
3239544832,3239546879,HU,1
3239546880,3239549951,DE,9
3239549952,3239550207,TR,1
3239550208,3239550463,UA,1
3239550464,3239550719,FR,8
3239550720,3239550975,NO,1
3239550976,3239554047,DE,9
3239554048,3239554303,SE,1
3239554304,3239554559,DK,1
3239554560,3239554815,PL,1
3239554816,3239555071,UA,1
3239555072,3239556095,DE,9
3239556096,3239556351,SA,1
3239556352,3239556607,UA,1
3239556608,3239556863,HR,1
3239556864,3239557119,UA,1
3239557120,3239567359,DE,9
3239567360,3239567615,GB,6
3239567616,3239567871,UA,1
3239567872,3239568127,DE,9
3239568128,3239568383,FR,8
3239568384,3239568639,SE,1
3239568640,3239568895,NO,1
3239568896,3239575295,DE,9
3239575296,3239575551,DK,1
3239575552,3239575807,RO,1
3239575808,3239578879,DE,9
3239579136,3239579391,PL,1
3239579392,3239581695,DE,9
3239581696,3239581951,PL,1
3239581952,3239582207,UA,1
3239582208,3239582463,GB,6
3239582464,3239582719,DE,9
3239582720,3239582975,GB,6
3239582976,3239583231,IT,11
3239583232,3239583487,UA,1
3239583488,3239583743,RO,1
3239583744,3239591935,DE,9
3239591936,3239593983,FI,1
3239593984,3239624703,DE,9
3239624704,3239625727,CH,1
3239625728,3239628799,PL,1
3239628800,3239629823,DE,9
3239629824,3239630847,FR,8
3239630848,3239631871,DE,9
3239631872,3239632895,PL,1
3239632896,3239633919,DE,9
3239633920,3239634943,FR,8
3239634944,3239635967,RU,13
3239635968,3239636991,DE,9
3239636992,3239638015,BG,1
3239638016,3239639039,PL,1
3239639040,3239640063,SI,1
3239640064,3239641087,DE,9
3239641088,3239643135,PL,1
3239643136,3239645183,RU,13
3239645184,3239665663,DE,9
3239665664,3239666175,BE,1
3239666176,3239666687,AT,1
3239666688,3239667199,SE,1
3239667200,3239667711,CH,1
3239667712,3239668223,RO,1
3239668224,3239668735,UA,1
3239668736,3239669247,PL,1
3239669248,3239670271,RO,1
3239670272,3239670783,DE,9
3239670784,3239671295,GB,6
3239671296,3239671807,DE,9
3239671808,3239672319,GB,6
3239672320,3239672831,DE,9
3239672832,3239673343,TR,1
3239673344,3239673855,SE,1
3239673856,3239682047,DE,9
3239682048,3239682559,PL,1
3239682560,3239683071,BG,1
3239683072,3239683583,PT,1
3239683584,3239684607,PL,1
3239684608,3239685119,GB,6
3239685120,3239686143,DE,9
3239686144,3239686655,UA,1
3239686656,3239687167,IT,11
3239687168,3239687679,UA,1
3239687680,3239688191,DE,9
3239688192,3239689215,PL,1
3239689216,3239689727,GB,6
3239689728,3239690239,RU,13
3239690240,3239690495,ES,10
3239690496,3239690751,PL,1
3239690752,3239691263,FR,8
3239691264,3239691519,IT,11
3239691520,3239691775,FR,8
3239691776,3239692031,GB,6
3239692032,3239692287,AT,1
3239692288,3239697407,DE,9
3239697408,3239697663,NL,1
3239697664,3239697919,RU,13
3239697920,3239698431,PL,1
3239698432,3239706367,DE,9
3239706368,3239706623,UA,1
3239706624,3239706879,RU,13
3239706880,3239707135,NL,1
3239707136,3239707391,RU,13
3239707392,3239707647,UA,1
3239707648,3239707903,GB,6
3239707904,3239708159,DE,9
3239708160,3239708415,SE,1
3239708416,3239708671,RO,1
3239708672,3239708927,NO,1
3239708928,3239709183,NL,1
3239709184,3239709439,RO,1
3239709440,3239709695,FR,8
3239709696,3239709951,DE,9
3239709952,3239710207,UA,1
3239710208,3239710463,BG,1
3239710464,3239710719,DE,9
3239710720,3239710975,RU,13
3239710976,3239711231,SE,1
3239711232,3239711487,BY,1
3239711488,3239711743,FR,8
3239711744,3239711999,UA,1
3239712000,3239712255,PL,1
3239712256,3239712511,DE,9
3239712512,3239712767,GB,6
3239712768,3239713023,DK,1
3239713024,3239713279,PL,1
3239713280,3239713535,SI,1
3239713536,3239713791,UA,1
3239713792,3239714047,DE,9
3239714048,3239714303,FR,8
3239714304,3239714559,IE,1
3239714560,3239714815,HU,1
3239714816,3239739391,DE,9
3239739392,3239739647,IT,11
3239739648,3239739903,RO,1
3239739904,3239740159,CH,1
3239740160,3239740415,PL,1
3239740416,3239740671,DK,1
3239740672,3239740927,GB,6
3239740928,3239741183,UA,1
3239741184,3239741439,RU,13
3239741440,3239759871,DE,9
3239759872,3239760127,RU,13
